30-Mar-2012,0242/YYZDXB,GR2,30-Mar-2012 21:37,31-Mar-2012 18:07,12:33
01-Apr-2012,OFF-XX,,,,
02-Apr-2012,OFF-XX,,,,
03-Apr-2012,OFF-XX,,,,
04-Apr-2012,0073/DXBCDG,GR2,04-Apr-2012 08:41,04-Apr-2012 14:06,07:31
06-Apr-2012,0074/CDGDXB,GR2,06-Apr-2012 15:40,07-Apr-2012 00:21,06:51
08-Apr-2012,0803/DXBJED,GR2,08-Apr-2012 16:27,08-Apr-2012 18:16,02:53
08-Apr-2012,0804/JEDDXB,GR2,08-Apr-2012 20:25,09-Apr-2012 00:11,02:50
10-Apr-2012,OFF-XX,,,,
11-Apr-2012,OFF-XX,,,,
12-Apr-2012,0803/DXBJED,GR2,12-Apr-2012 16:40,12-Apr-2012 18:33,03:01
12-Apr-2012,0804/JEDDXB,GR2,12-Apr-2012 20:33,13-Apr-2012 00:07,02:38
14-Apr-2012,0803/DXBJED,GR2,14-Apr-2012 16:19,14-Apr-2012 18:00,02:50
14-Apr-2012,0804/JEDDXB,GR2,14-Apr-2012 20:29,15-Apr-2012 00:50,03:26
16-Apr-2012,0803/DXBJED,GR2,16-Apr-2012 16:57,16-Apr-2012 18:42,02:51
16-Apr-2012,0804/JEDDXB,GR2,16-Apr-2012 20:37,17-Apr-2012 00:28,02:59
18-Apr-2012,0805/DXBJED,GR2,18-Apr-2012 07:13,18-Apr-2012 09:09,03:09
18-Apr-2012,0806/JEDDXB,GR2,18-Apr-2012 10:45,18-Apr-2012 14:39,02:56
19-Apr-2012,OFF-XX,,,,
20-Apr-2012,OFF-XX,,,,
21-Apr-2012,0049/DXBMUC,GR2,21-Apr-2012 08:57,21-Apr-2012 13:12,06:22
22-Apr-2012,0050/MUCDXB,GR2,22-Apr-2012 15:45,22-Apr-2012 23:35,05:55
24-Apr-2012,0073/DXBCDG,GR2,24-Apr-2012 08:38,24-Apr-2012 13:34,07:03
25-Apr-2012,0074/CDGDXB,GR2,25-Apr-2012 15:43,26-Apr-2012 00:29,06:50
27-Apr-2012,OFF-XX,,,,
28-Apr-2012,OFF-XX,,,,
29-Apr-2012,OFF-XXR,,,,
30-Apr-2012,ABS-AB,,,,
01-May-2012,REST-REST,,,,
02-May-2012,SBY-S23,,,,
03-May-2012,0306/DXBPEK,GR2,03-May-2012 04:02,03-May-2012 15:09,07:13
04-May-2012,0307/PEKDXB,GR2,04-May-2012 23:51,05-May-2012 03:37,07:50
06-May-2012,OFF-XXR,,,,
07-May-2012,OFF-XXR,,,,
08-May-2012,OFF-XXR,,,,
09-May-2012,OFF-XXR,,,,
10-May-2012,OFF-XXR,,,,
11-May-2012,0003/DXBLHR,GR2,11-May-2012 14:22,11-May-2012 18:33,07:17
12-May-2012,0004/LHRDXB,GR2,12-May-2012 20:32,13-May-2012 06:27,07:
14-May-2012,OFF-XX,,,,
15-May-2012,LVE-LV,,,,
16-May-2012,LVE-LV,,,,
17-May-2012,LVE-LV,,,,
18-May-2012,LVE-LV,,,,
19-May-2012,LVE-LV,,,,
20-May-2012,LVE-LV,,,,
21-May-2012,LVE-LV,,,,
22-May-2012,LVE-LV,,,,
23-May-2012,LVE-LV,,,,
24-May-2012,LVE-LV,,,,
25-May-2012,LVE-LV,,,,
26-May-2012,LVE-LV,,,,
27-May-2012,LVE-LV,,,,
28-May-2012,LVE-LV,,,,
29-May-2012,LVE-LV,,,,
30-May-2012,OFF-XX,,,,
31-May-2012,OFF-XXR,,,,
01-Jun-2012,OFF-XXR,,,,
02-Jun-2012,OFF-XXR,,,,
03-Jun-2012,OFF-XXR,,,,
04-Jun-2012,OFF-XX,,,,
05-Jun-2012,OFF-XX,,,,
06-Jun-2012,OFF-XX,,,,
07-Jun-2012,TRG-3877A,,,,
08-Jun-2012,TRG-3877A,,,,
09-Jun-2012,TRG-3877A,,,,
10-Jun-2012,TRG-3877A,,,,
11-Jun-2012,TRG-3877A,,,,
12-Jun-2012,OFF-XX,,,,
13-Jun-2012,OFF-XX,,,,
14-Jun-2012,0546/DXBMAA,GR2,14-Jun-2012 15:01,14-Jun-2012 20:34,04:08
14-Jun-2012,0547/MAADXB,GR2,14-Jun-2012 22:20,15-Jun-2012 00:41,04:05
16-Jun-2012,0658/DXBMLE,GR2,16-Jun-2012 03:50,16-Jun-2012 09:04,04:20
16-Jun-2012,0659/MLEDXB,GR2,16-Jun-2012 10:18,16-Jun-2012 13:01,03:49
17-Jun-2012,OFF-XX,,,,
18-Jun-2012,OFF-XX,,,,
19-Jun-2012,0097/DXBFCO,GR2,19-Jun-2012 09:27,19-Jun-2012 13:24,06:
19-Jun-2012,SBY-SBU,,,,
20-Jun-2012,0098/FCODXB,GR2,20-Jun-2012 15:12,20-Jun-2012 23:00,05:51
22-Jun-2012,0584/DXBDAC,GR2,22-Jun-2012 13:32,22-Jun-2012 20:18,04:54
22-Jun-2012,0585/DACDXB,GR2,22-Jun-2012 21:37,23-Jun-2012 00:27,04:59
22-Jun-2012,SBY-S06,,,,
24-Jun-2012,OFF-XX,,,,
25-Jun-2012,OFF-XX,,,,
26-Jun-2012,OFF-XX,,,,
27-Jun-2012,0201/DXBJFK,GR2,27-Jun-2012 09:03,27-Jun-2012 14:36,13:45
28-Jun-2012,0202/JFKDXB,GR2,28-Jun-2012 23:03,29-Jun-2012 19:22,12:23
30-Jun-2012,OFF-XX,,,,
01-Jul-2012,OFF-XX,,,,
02-Jul-2012,0097/DXBFCO,GR2,02-Jul-2012 09:31,02-Jul-2012 13:25,05:58
03-Jul-2012,0098/FCODXB,GR2,03-Jul-2012 15:32,03-Jul-2012 23:19,05:49
04-Jul-2012,OFF-XXR,,,,
05-Jul-2012,OFF-XX,,,,
06-Jul-2012,OFF-XX,,,,
07-Jul-2012,OFF-XX,,,,
08-Jul-2012,0201/DXBJFK,GR2,08-Jul-2012 08:40,08-Jul-2012 14:10,13:48
09-Jul-2012,0202/JFKDXB,GR2,09-Jul-2012 22:56,10-Jul-2012 19:08,12:15
11-Jul-2012,OFF-XX,,,,
12-Jul-2012,OFF-XX,,,,
13-Jul-2012,0803/DXBJED,GR2,13-Jul-2012 16:51,13-Jul-2012 18:17,02:33
13-Jul-2012,0804/JEDDXB,GR2,13-Jul-2012 21:24,14-Jul-2012 01:10,02:51
15-Jul-2012,OFF-XX,,,,
16-Jul-2012,OFF-XX,,,,
17-Jul-2012,OFF-XX,,,,
18-Jul-2012,0097/DXBFCO,GR2,18-Jul-2012 09:31,18-Jul-2012 13:29,06:03
19-Jul-2012,0098/FCODXB,GR2,19-Jul-2012 15:25,19-Jul-2012 23:05,05:45
20-Jul-2012,OFF-XXR,,,,
21-Jul-2012,OFF-XX,,,,
22-Jul-2012,TRG-38JP,,,,
23-Jul-2012,TRG-38JP,,,,
24-Jul-2012,TRG-38JP,,,,
25-Jul-2012,TRG-38JP,,,,
26-Jul-2012,TRG-38JP,,,,
27-Jul-2012,OFF-XX,,,,
28-Jul-2012,OFF-XX,,,,
29-Jul-2012,0001/DXBLHR,GR2,29-Jul-2012 07:47,29-Jul-2012 12:41,08:01
30-Jul-2012,0002/LHRDXB,GR2,30-Jul-2012 17:09,31-Jul-2012 02:57,06:57
01-Aug-2012,REST-REST,,,,
02-Aug-2012,0322/DXBICN,GR1,02-Aug-2012 03:42,02-Aug-2012 17:06,08:28
03-Aug-2012,0323/ICNDXB,GR1,03-Aug-2012 23:49,04-Aug-2012 03:39,09:
05-Aug-2012,OFF-XX,,,,
06-Aug-2012,REST-REST,,,,
07-Aug-2012,0346/DXBKUL,GR1,07-Aug-2012 04:03,07-Aug-2012 14:58,07:04
08-Aug-2012,0347/KULDXB,GR1,08-Aug-2012 19:27,08-Aug-2012 21:52,06:28
09-Aug-2012,OFF-XX,,,,
10-Aug-2012,OFF-XX,,,,
11-Aug-2012,REST-REST,,,,
12-Aug-2012,0302/DXBPVG,GR1,12-Aug-2012 02:48,12-Aug-2012 15:24,08:42
14-Aug-2012,REST-REST,,,,
15-Aug-2012,0303/PVGDXB,GR1,15-Aug-2012 23:21,16-Aug-2012 03:46,08:32
17-Aug-2012,OFF-XX,,,,
18-Aug-2012,OFF-XX,,,,
19-Aug-2012,REST-REST,,,,
20-Aug-2012,0346/DXBKUL,GR1,20-Aug-2012 03:56,20-Aug-2012 15:17,07:26
21-Aug-2012,0347/KULDXB,GR1,21-Aug-2012 19:34,21-Aug-2012 21:59,06:29
22-Aug-2012,OFF-XX,,,,
23-Aug-2012,OFF-XX,,,,
24-Aug-2012,REST-REST,,,,
25-Aug-2012,SCK-SK,,,,
26-Aug-2012,REST-REST,,,,
27-Aug-2012,OFF-XX,,,,
28-Aug-2012,0097/DXBFCO,GR1,28-Aug-2012 10:02,28-Aug-2012 13:45,05:48
29-Aug-2012,0098/FCODXB,GR1,29-Aug-2012 15:23,29-Aug-2012 23:16,05:57
30-Aug-2012,OFF-XX,,,,
31-Aug-2012,OFF-XX,,,,
01-Sep-2012,OFF-XX,,,,
02-Sep-2012,0412/DXBSYD,GR1,02-Sep-2012 10:38,03-Sep-2012 06:06,13:33
04-Sep-2012,0412/SYDAKL,GR1,04-Sep-2012 07:57,04-Sep-2012 12:48,02:56
06-Sep-2012,REST-REST,,,,
07-Sep-2012,0413/AKLSYD,GR1,07-Sep-2012 17:51,07-Sep-2012 19:32,03:45
08-Sep-2012,0413/SYDDXB,GR1,08-Sep-2012 21:09,09-Sep-2012 05:00,13:55
10-Sep-2012,OFF-XXR,,,,
11-Sep-2012,OFF-XXR,,,,
12-Sep-2012,0261/DXBGRU,GR1,12-Sep-2012 08:34,12-Sep-2012 16:09,14:42
14-Sep-2012,0262/GRUDXB,GR1,14-Sep-2012 03:07,15-Sep-2012 00:41,14:37
16-Sep-2012,OFF-XX,,,,
17-Sep-2012,OFF-XX,,,,
18-Sep-2012,OFF-XX,,,,
19-Sep-2012,0241/DXBYYZ,GR1,19-Sep-2012 10:30,19-Sep-2012 16:41,14:22
21-Sep-2012,0242/YYZDXB,GR1,21-Sep-2012 22:04,22-Sep-2012 18:03,12:03
23-Sep-2012,OFF-XX,,,,
24-Sep-2012,OFF-XX,,,,
25-Sep-2012,REST-REST,,,,
26-Sep-2012,0302/DXBPVG,GR1,26-Sep-2012 02:55,26-Sep-2012 15:05,08:20
28-Sep-2012,0303/PVGDXB,GR1,28-Sep-2012 23:24,29-Sep-2012 04:19,09:07
30-Sep-2012,OFF-XX,,,,
01-Oct-2012,OFF-XX,,,,
02-Oct-2012,0406/DXBMEL,GR1,02-Oct-2012 10:42,03-Oct-2012 05:17,12:40
04-Oct-2012,0406/MELAKL,GR1,04-Oct-2012 07:49,04-Oct-2012 14:12,03:45
05-Oct-2012,0407/AKLMEL,GR1,05-Oct-2012 18:49,05-Oct-2012 20:03,04:20
06-Oct-2012,0407/MELDXB,GR1,06-Oct-2012 22:52,07-Oct-2012 05:37,13:55
08-Oct-2012,OFF-XX,,,,
09-Oct-2012,OFF-XX,,,,
10-Oct-2012,REST-REST,,,,
11-Oct-2012,0346/DXBKUL,GR1,11-Oct-2012 06:59,11-Oct-2012 17:58,07:09
12-Oct-2012,0347/KULDXB,GR1,12-Oct-2012 19:24,12-Oct-2012 22:11,06:51
13-Oct-2012,OFF-XX,,,,
14-Oct-2012,OFF-XX,,,,
15-Oct-2012,0017/DXBMAN,GR1,15-Oct-2012 08:04,15-Oct-2012 12:43,07:47
16-Oct-2012,0018/MANDXB,GR1,16-Oct-2012 14:24,17-Oct-2012 00:40,07:20
18-Oct-2012,OFF-XX,,,,
19-Oct-2012,OFF-XX,,,,
20-Oct-2012,OFF-XX,,,,
21-Oct-2012,0201/DXBJFK,GR1,21-Oct-2012 09:01,21-Oct-2012 14:50,14:07
22-Oct-2012,0202/JFKDXB,GR1,22-Oct-2012 23:08,23-Oct-2012 19:54,12:53
24-Oct-2012,OFF-XX,,,,
25-Oct-2012,OFF-XX,,,,
26-Oct-2012,OFF-XX,,,,
27-Oct-2012,OFF-XX,,,,
28-Oct-2012,OFF-XX,,,,
29-Oct-2012,LVE-LV,,,,
30-Oct-2012,LVE-LV,,,,
31-Oct-2012,LVE-LV,,,,
01-Nov-2012,OFF-XX,,,,
01-Nov-2012,REST-REST,,,,
02-Nov-2012,0097/DXBFCO,GR1,02-Nov-2012 09:50,02-Nov-2012 12:59,06:14
03-Nov-2012,0098/FCODXB,GR1,03-Nov-2012 14:37,03-Nov-2012 23:04,05:39
04-Nov-2012,OFF-XXR,,,,
05-Nov-2012,OFF-XX,,,,
05-Nov-2012,REST-REST,,,,
06-Nov-2012,OFF-XX,,,,
06-Nov-2012,REST-REST,,,,
07-Nov-2012,REST-REST,,,,
08-Nov-2012,0530/DXBCOK,GR1,08-Nov-2012 03:01,08-Nov-2012 08:15,03:49
08-Nov-2012,0531/COKDXB,GR1,08-Nov-2012 09:38,08-Nov-2012 11:45,03:42
09-Nov-2012,OFF-XXR,,,,
10-Nov-2012,REST-REST,,,,
11-Nov-2012,0346/DXBKUL,GR1,11-Nov-2012 04:01,11-Nov-2012 14:55,07:01
12-Nov-2012,0347/KULDXB,GR1,12-Nov-2012 19:26,12-Nov-2012 22:17,06:56
13-Nov-2012,OFF-XX,,,,
14-Nov-2012,0003/DXBLHR,GR1,14-Nov-2012 14:29,14-Nov-2012 18:10,07:53
15-Nov-2012,0004/LHRDXB,GR1,15-Nov-2012 20:14,16-Nov-2012 06:58,06:48
17-Nov-2012,OFF-XX,,,,
17-Nov-2012,REST-REST,,,,
18-Nov-2012,OFF-XX,,,,
18-Nov-2012,REST-REST,,,,
19-Nov-2012,0803/DXBJED,GR1,19-Nov-2012 16:15,19-Nov-2012 18:13,03:03
19-Nov-2012,0804/JEDDXB,GR1,19-Nov-2012 20:24,20-Nov-2012 00:17,02:59
21-Nov-2012,0318/DXBNRT,GR1,21-Nov-2012 03:01,21-Nov-2012 17:04,09:19
22-Nov-2012,0319/NRTDXB,GR1,22-Nov-2012 21:48,23-Nov-2012 04:29,11:50
24-Nov-2012,OFF-XX,,,,
24-Nov-2012,REST-REST,,,,
25-Nov-2012,ABS-AB,,,,
25-Nov-2012,REST-REST,,,,
26-Nov-2012,REST-REST,,,,
26-Nov-2012,SBY-SQ22,,,,
27-Nov-2012,0346/DXBKUL,GR1,27-Nov-2012 04:02,27-Nov-2012 14:56,07:03
28-Nov-2012,0347/KULDXB,GR1,28-Nov-2012 19:34,28-Nov-2012 22:32,07:04
30-Nov-2012,0318/DXBNRT,GR1,30-Nov-2012 03:02,30-Nov-2012 16:59,09:11
01-Dec-2012,0319/NRTDXB,GR1,01-Dec-2012 21:48,02-Dec-2012 04:24,11:41
03-Dec-2012,OFF-XX,,,,
04-Dec-2012,OFF-XXR,,,,
05-Dec-2012,OFF-XXR,,,,
06-Dec-2012,SBY-SQ08,,,,
07-Dec-2012,0241/DXBYYZ,GR1,07-Dec-2012 10:27,07-Dec-2012 15:38,14:24
09-Dec-2012,REST-REST,,,,
10-Dec-2012,0242/YYZDXB,GR1,10-Dec-2012 21:40,11-Dec-2012 19:02,12:26
12-Dec-2012,OFF-XXR,,,,
13-Dec-2012,OFF-XXR,,,,
14-Dec-2012,REST-REST,,,,
15-Dec-2012,0201/DXBJFK,GR2,15-Dec-2012 09:09,15-Dec-2012 13:49,14:05
15-Dec-2012,SBY-SQ04,,,,
16-Dec-2012,0202/JFKDXB,GR2,16-Dec-2012 23:26,17-Dec-2012 21:03,12:41
18-Dec-2012,OFF-XXR,,,,
19-Dec-2012,OFF-XXR,,,,
20-Dec-2012,OFF-XXR,,,,
21-Dec-2012,0241/DXBYYZ,GR1,21-Dec-2012 11:04,21-Dec-2012 15:39,13:43
21-Dec-2012,SBY-SQ08,,,,
23-Dec-2012,REST-REST,,,,
24-Dec-2012,0242/YYZDXB,GR1,24-Dec-2012 21:41,25-Dec-2012 19:04,12:27
26-Dec-2012,OFF-XXR,,,,
27-Dec-2012,OFF-XXR,,,,
28-Dec-2012,REST-REST,,,,
29-Dec-2012,0306/DXBPEK,GR1,29-Dec-2012 03:59,29-Dec-2012 14:50,06:57
30-Dec-2012,0307/PEKDXB,GR1,30-Dec-2012 22:54,31-Dec-2012 03:23,08:33
01-Jan-2013,OFF-XXR,,,,
02-Jan-2013,OFF-XXR,,,,
03-Jan-2013,0073/DXBCDG,GR1,03-Jan-2013 08:36,03-Jan-2013 12:48,07:18
04-Jan-2013,0074/CDGDXB,GR1,04-Jan-2013 14:38,05-Jan-2013 00:33,06:58
06-Jan-2013,0147/DXBAMS,GR1,06-Jan-2013 08:31,06-Jan-2013 12:50,07:25
07-Jan-2013,0148/AMSDXB,GR1,07-Jan-2013 15:47,08-Jan-2013 00:52,06:10
09-Jan-2013,REST-REST,,,,
10-Jan-2013,OFF-XX,,,,
11-Jan-2013,OFF-XX,,,,
12-Jan-2013,0614/DXBISB,GR1,12-Jan-2013 21:43,13-Jan-2013 01:21,02:46
13-Jan-2013,0615/ISBDXB,GR1,13-Jan-2013 03:34,13-Jan-2013 05:50,03:22
14-Jan-2013,OFF-XX,,,,
15-Jan-2013,OFF-XX,,,,
16-Jan-2013,REST-REST,,,,
17-Jan-2013,0322/DXBICN,GR1,17-Jan-2013 03:41,17-Jan-2013 16:46,08:13
18-Jan-2013,0323/ICNDXB,GR1,18-Jan-2013 23:51,19-Jan-2013 05:15,10:31
20-Jan-2013,0001/DXBLHR,GR1,20-Jan-2013 07:57,20-Jan-2013 11:31,07:50
21-Jan-2013,0002/LHRDXB,GR1,21-Jan-2013 13:28,22-Jan-2013 00:12,06:49
23-Jan-2013,OFF-XX,,,,
24-Jan-2013,REST-REST,,,,
25-Jan-2013,0354/DXBSIN,GR1,25-Jan-2013 03:28,25-Jan-2013 14:28,07:05
26-Jan-2013,0355/SINDXB,GR1,26-Jan-2013 21:37,27-Jan-2013 01:21,07:49
28-Jan-2013,OFF-XX,,,,
29-Jan-2013,OFF-XX,,,,
30-Jan-2013,OFF-XX,,,,
31-Jan-2013,OFF-XX,,,,
01-Feb-2013,0406/DXBMEL,GR1,01-Feb-2013 10:54,02-Feb-2013 07:15,13:37
03-Feb-2013,0406/MELAKL,GR1,03-Feb-2013 08:06,03-Feb-2013 13:25,03:35
04-Feb-2013,0407/AKLMEL,GR1,04-Feb-2013 18:46,04-Feb-2013 20:30,03:55
05-Feb-2013,0407/MELDXB,GR1,05-Feb-2013 22:18,06-Feb-2013 04:55,13:41
07-Feb-2013,OFF-XX,,,,
08-Feb-2013,OFF-XX,,,,
09-Feb-2013,REST-REST,,,,
10-Feb-2013,0017/DXBMAN,GR1,10-Feb-2013 07:25,10-Feb-2013 10:49,07:33
11-Feb-2013,0018/MANDXB,GR1,11-Feb-2013 13:18,12-Feb-2013 00:18,07:05
13-Feb-2013,REST-REST,,,,
14-Feb-2013,0007/DXBLHR,GR1,14-Feb-2013 03:28,14-Feb-2013 07:25,08:05
15-Feb-2013,0008/LHRDXB,GR1,15-Feb-2013 09:10,15-Feb-2013 19:44,06:40
16-Feb-2013,OFF-XX,,,,
17-Feb-2013,0029/DXBLHR,GR1,17-Feb-2013 09:54,17-Feb-2013 13:44,07:56
18-Feb-2013,0030/LHRDXB,GR1,18-Feb-2013 16:23,19-Feb-2013 02:58,06:43
20-Feb-2013,REST-REST,,,,
21-Feb-2013,OFF-XX,,,,
22-Feb-2013,REST-REST,,,,
23-Feb-2013,0322/DXBICN,GR1,23-Feb-2013 04:01,23-Feb-2013 16:44,07:51
24-Feb-2013,0323/ICNDXB,GR1,24-Feb-2013 23:51,25-Feb-2013 05:36,10:49
26-Feb-2013,OFF-XX,,,,
27-Feb-2013,OFF-XX,,,,
28-Feb-2013,REST-REST,,,,
01-Mar-2013,0203/DXBJFK,GR1,01-Mar-2013 03:18,01-Mar-2013 07:49,13:40
02-Mar-2013,0204/JFKDXB,GR1,02-Mar-2013 11:16,03-Mar-2013 08:47,12:35
04-Mar-2013,OFF-XX,,,,
05-Mar-2013,OFF-XX,,,,
06-Mar-2013,OFF-XX,,,,
07-Mar-2013,0406/DXBMEL,GR1,07-Mar-2013 10:36,08-Mar-2013 06:43,13:19
09-Mar-2013,0406/MELAKL,GR1,09-Mar-2013 09:10,09-Mar-2013 14:53,03:52
10-Mar-2013,0407/AKLMEL,GR1,10-Mar-2013 18:56,10-Mar-2013 20:32,03:47
11-Mar-2013,0407/MELDXB,GR1,11-Mar-2013 22:33,12-Mar-2013 05:32,14:05
13-Mar-2013,OFF-XX,,,,
14-Mar-2013,OFF-XX,,,,
15-Mar-2013,LVE-LV,,,,
16-Mar-2013,LVE-LV,,,,
17-Mar-2013,LVE-LV,,,,
18-Mar-2013,LVE-LV,,,,
19-Mar-2013,LVE-LV,,,,
20-Mar-2013,LVE-LV,,,,
21-Mar-2013,LVE-LV,,,,
22-Mar-2013,LVE-LV,,,,
23-Mar-2013,OFF-XX,,,,
24-Mar-2013,OFF-XX,,,,
25-Mar-2013,0241/DXBYYZ,GR1,25-Mar-2013 10:59,25-Mar-2013 16:38,13:47
27-Mar-2013,0242/YYZDXB,GR1,27-Mar-2013 21:33,28-Mar-2013 18:32,13:04
29-Mar-2013,OFF-XX,,,,
30-Mar-2013,OFF-XX,,,,
31-Mar-2013,0097/DXBFCO,GR1,31-Mar-2013 09:38,31-Mar-2013 13:55,06:21
01-Apr-2013,0098/FCODXB,GR1,01-Apr-2013 19:58,02-Apr-2013 03:44,05:54
03-Apr-2013,REST-REST,,,,
04-Apr-2013,0306/DXBPEK,GR1,04-Apr-2013 04:17,04-Apr-2013 15:04,06:53
05-Apr-2013,0307/PEKDXB,GR1,06-Apr-2013 00:08,06-Apr-2013 04:23,08:23
07-Apr-2013,OFF-XX,,,,
08-Apr-2013,REST-REST,,,,
09-Apr-2013,0346/DXBKUL,GR1,09-Apr-2013 04:11,09-Apr-2013 14:46,06:43
10-Apr-2013,0347/KULDXB,GR1,10-Apr-2013 19:50,10-Apr-2013 22:52,07:05
11-Apr-2013,OFF-XX,,,,
12-Apr-2013,OFF-XX,,,,
13-Apr-2013,OFF-XXR,,,,
14-Apr-2013,ABS-AB,,,,
15-Apr-2013,SBY-SQA1300,,,,
16-Apr-2013,0803/DXBJED,GR1,16-Apr-2013 16:54,16-Apr-2013 18:52,03:02
16-Apr-2013,0804/JEDDXB,GR1,16-Apr-2013 20:53,17-Apr-2013 00:34,02:45
16-Apr-2013,SBY-SQ12,,,,
18-Apr-2013,LVE-LV,,,,
19-Apr-2013,LVE-LV,,,,
20-Apr-2013,LVE-LV,,,,
21-Apr-2013,LVE-LV,,,,
22-Apr-2013,LVE-LV,,,,
23-Apr-2013,LVE-LV,,,,
24-Apr-2013,LVE-LV,,,,
25-Apr-2013,OFF-XX,,,,
26-Apr-2013,OFF-XX,,,,
27-Apr-2013,OFF-XX,,,,
28-Apr-2013,REST-REST,,,,
29-Apr-2013,0203/DXBJFK,GR1,29-Apr-2013 03:29,29-Apr-2013 09:35,14:14
30-Apr-2013,0242/YYZDXB,GR1,30-Apr-2013 15:12,01-May-2013 11:53,12:45
30-Apr-2013,7204/JFKYYZ,GR1,30-Apr-2013 11:50,30-Apr-2013 13:24,01:42
02-May-2013,OFF-XX,,,,
03-May-2013,OFF-XX,,,,
04-May-2013,OFF-XX,,,,
05-May-2013,OFF-XX,,,,
06-May-2013,0003/DXBLHR,GR1,06-May-2013 14:37,06-May-2013 18:49,07:17
07-May-2013,0004/LHRDXB,GR1,07-May-2013 20:33,08-May-2013 06:45,07:18
09-May-2013,OFF-XX,,,,
10-May-2013,OFF-XX,,,,
11-May-2013,0075/DXBCDG,GR1,11-May-2013 15:07,11-May-2013 20:04,07:13
12-May-2013,0076/CDGDXB,GR1,12-May-2013 21:42,13-May-2013 06:25,06:47
14-May-2013,REST-REST,,,,
15-May-2013,0801/DXBJED,GR1,15-May-2013 02:18,15-May-2013 04:04,02:53
15-May-2013,0802/JEDDXB,GR1,15-May-2013 05:55,15-May-2013 09:20,02:28
16-May-2013,OFF-XX,,,,
17-May-2013,TRG-ER81,,,,
18-May-2013,TRG-ER82,,,,
19-May-2013,REST-REST,,,,
20-May-2013,0322/DXBICN,GR1,20-May-2013 03:37,20-May-2013 16:26,07:54
21-May-2013,0323/ICNDXB,GR1,21-May-2013 23:38,22-May-2013 04:12,09:37
23-May-2013,OFF-XX,,,,
24-May-2013,OFF-XX,,,,
25-May-2013,0001/DXBLHR,GR1,25-May-2013 07:52,25-May-2013 12:01,07:21
26-May-2013,0002/LHRDXB,GR1,26-May-2013 14:12,27-May-2013 00:13,07:05
28-May-2013,OFF-XX,,,,
29-May-2013,OFF-XX,,,,
30-May-2013,REST-REST,,,,
31-May-2013,0414/DXBSYD,GR1,31-May-2013 02:31,31-May-2013 21:31,13:05
02-Jun-2013,0415/SYDDXB,GR1,02-Jun-2013 05:59,02-Jun-2013 14:21,14:28
03-Jun-2013,OFF-XX,,,,
04-Jun-2013,OFF-XX,,,,
05-Jun-2013,OFF-XX,,,,
06-Jun-2013,0147/DXBAMS,GR1,06-Jun-2013 08:49,06-Jun-2013 13:19,06:36
07-Jun-2013,0148/AMSDXB,GR1,07-Jun-2013 15:25,07-Jun-2013 23:58,06:36
09-Jun-2013,OFF-XX,,,,
10-Jun-2013,OFF-XX,,,,
11-Jun-2013,0412/DXBSYD,GR1,11-Jun-2013 10:41,12-Jun-2013 06:25,13:48
13-Jun-2013,0412/SYDAKL,GR1,13-Jun-2013 07:46,13-Jun-2013 12:52,03:12
14-Jun-2013,0413/AKLSYD,GR1,14-Jun-2013 17:50,14-Jun-2013 19:25,03:39
15-Jun-2013,0413/SYDDXB,GR1,15-Jun-2013 21:03,16-Jun-2013 05:31,14:31
17-Jun-2013,OFF-XX,,,,
18-Jun-2013,OFF-XX,,,,
19-Jun-2013,OFF-XX,,,,
20-Jun-2013,0075/DXBCDG,GR1,20-Jun-2013 15:05,20-Jun-2013 19:59,07:16
21-Jun-2013,0076/CDGDXB,GR1,21-Jun-2013 21:58,22-Jun-2013 06:21,06:27
23-Jun-2013,OFF-XX,,,,
24-Jun-2013,0029/DXBLHR,GR1,24-Jun-2013 10:20,24-Jun-2013 14:54,07:39
25-Jun-2013,0030/LHRDXB,GR1,25-Jun-2013 16:58,26-Jun-2013 02:43,06:49
27-Jun-2013,REST-REST,,,,
28-Jun-2013,0805/DXBJED,GR1,28-Jun-2013 07:13,28-Jun-2013 08:38,02:31
28-Jun-2013,0806/JEDDXB,GR1,28-Jun-2013 11:21,28-Jun-2013 14:56,02:41
29-Jun-2013,OFF-XX,,,,
30-Jun-2013,OFF-XX,,,,
01-Jul-2013,OFF-XX,,,,
02-Jul-2013,0201/DXBJFK,GR1,02-Jul-2013 08:39,02-Jul-2013 14:37,14:09
03-Jul-2013,0202/JFKDXB,GR1,03-Jul-2013 23:26,04-Jul-2013 19:49,12:27
05-Jul-2013,OFF-XX,,,,
06-Jul-2013,OFF-XX,,,,
07-Jul-2013,OFF-XX,,,,
08-Jul-2013,REST-REST,,,,
09-Jul-2013,0302/DXBPVG,GR1,09-Jul-2013 03:19,09-Jul-2013 15:51,08:44
11-Jul-2013,0303/PVGDXB,GR1,11-Jul-2013 00:24,11-Jul-2013 04:19,07:59
12-Jul-2013,OFF-XX,,,,
13-Jul-2013,OFF-XX,,,,
14-Jul-2013,REST-REST,,,,
15-Jul-2013,0354/DXBSIN,GR1,15-Jul-2013 03:21,15-Jul-2013 14:45,07:30
16-Jul-2013,0355/SINDXB,GR1,16-Jul-2013 21:23,17-Jul-2013 00:27,07:09
18-Jul-2013,OFF-XX,,,,
19-Jul-2013,LVE-LV,,,,
20-Jul-2013,LVE-LV,,,,
21-Jul-2013,LVE-LV,,,,
22-Jul-2013,LVE-LV,,,,
23-Jul-2013,LVE-LV,,,,
